level	syncretism_group	lexeme_id	form	n_cells	cells	past_cells	cross_tense	binyan
unvocalized	LX-5a8b7d9716:U3	LX-5a8b7d9716	תנצלנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-5b11334936:U1	LX-5b11334936	שימנת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-5b11334936:U2	LX-5b11334936	שימנו	2	PST.1PL|PST.3PL	PST.1PL|PST.3PL	False	PIEL
unvocalized	LX-5b11334936:U3	LX-5b11334936	תשמן	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-5b11334936:U4	LX-5b11334936	תשמנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-5b1273359d:U1	LX-5b1273359d	הלכת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-5b1273359d:U2	LX-5b1273359d	תלך	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-5b1273359d:U3	LX-5b1273359d	תלכנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-5b2d8a4c32:U1	LX-5b2d8a4c32	הצטברחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	
unvocalized	LX-5b2d8a4c32:U2	LX-5b2d8a4c32	הצטברח	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	
unvocalized	LX-5b2d8a4c32:U3	LX-5b2d8a4c32	הצטברחו	2	PST.3PL|IMP.2MPL	PST.3PL	True	
unvocalized	LX-5b2d8a4c32:U4	LX-5b2d8a4c32	תצטברח	2	FUT.2MSG|FUT.3FSG		False	
unvocalized	LX-5b2d8a4c32:U5	LX-5b2d8a4c32	תצטברחנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-5b7cb7882d:U1	LX-5b7cb7882d	צלעת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-5b7cb7882d:U2	LX-5b7cb7882d	צלע	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-5b7cb7882d:U3	LX-5b7cb7882d	צלעו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-5b7cb7882d:U4	LX-5b7cb7882d	תצלע	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-5b7cb7882d:U5	LX-5b7cb7882d	תצלענה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-5bafca005d:U1	LX-5bafca005d	אכלת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-5bafca005d:U2	LX-5bafca005d	אכלו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-5bafca005d:U3	LX-5bafca005d	אוכל	2	PRS.MSG|FUT.1SG		True	PAAL
unvocalized	LX-5bafca005d:U4	LX-5bafca005d	תאכל	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-5bafca005d:U5	LX-5bafca005d	תאכלנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-5c64623cf2:U1	LX-5c64623cf2	חישבת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-5c64623cf2:U2	LX-5c64623cf2	תחשב	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-5c64623cf2:U3	LX-5c64623cf2	תחשבנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-5cf9adf740:U1	LX-5cf9adf740	ריצית	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-5cf9adf740:U2	LX-5cf9adf740	מרצה	2	PRS.MSG|PRS.FSG		False	PIEL
unvocalized	LX-5cf9adf740:U3	LX-5cf9adf740	תרצה	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-5cf9adf740:U4	LX-5cf9adf740	תרצינה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-5d26abed74:U1	LX-5d26abed74	הוכחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-5d26abed74:U2	LX-5d26abed74	הוכיחו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-5d26abed74:U3	LX-5d26abed74	תוכיח	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-5d26abed74:U4	LX-5d26abed74	תוכחנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-5d28d2a61e:U1	LX-5d28d2a61e	ברחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-5d28d2a61e:U2	LX-5d28d2a61e	ברח	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-5d28d2a61e:U3	LX-5d28d2a61e	ברחו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-5d28d2a61e:U4	LX-5d28d2a61e	תברח	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-5d28d2a61e:U5	LX-5d28d2a61e	תברחנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-5dd48a81da:U1	LX-5dd48a81da	רקעת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-5dd48a81da:U2	LX-5dd48a81da	רקע	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-5dd48a81da:U3	LX-5dd48a81da	רקעו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-5dd48a81da:U4	LX-5dd48a81da	תרקע	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-5dd48a81da:U5	LX-5dd48a81da	תרקענה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-5e2a89adb9:U1	LX-5e2a89adb9	הפחדת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	
unvocalized	LX-5e2a89adb9:U2	LX-5e2a89adb9	הפחידו	2	PST.3PL|IMP.2MPL	PST.3PL	True	
unvocalized	LX-5e2a89adb9:U3	LX-5e2a89adb9	תפחיד	2	FUT.2MSG|FUT.3FSG		False	
unvocalized	LX-5e2a89adb9:U4	LX-5e2a89adb9	תפחדנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-5ea2106684:U1	LX-5ea2106684	איחרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-5ea2106684:U2	LX-5ea2106684	תאחר	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-5ea2106684:U3	LX-5ea2106684	תאחרנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-5f3a36b9a2:U1	LX-5f3a36b9a2	שונית	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PUAL
unvocalized	LX-5f3a36b9a2:U2	LX-5f3a36b9a2	משונה	2	PRS.MSG|PRS.FSG		False	PUAL
unvocalized	LX-5f3a36b9a2:U3	LX-5f3a36b9a2	תשונה	2	FUT.2MSG|FUT.3FSG		False	PUAL
unvocalized	LX-5f3a36b9a2:U4	LX-5f3a36b9a2	תשונינה	2	FUT.2FPL|FUT.3FPL		False	PUAL
unvocalized	LX-5f4ffeb810:U1	LX-5f4ffeb810	דוברת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PUAL
unvocalized	LX-5f4ffeb810:U2	LX-5f4ffeb810	תדובר	2	FUT.2MSG|FUT.3FSG		False	PUAL
unvocalized	LX-5f4ffeb810:U3	LX-5f4ffeb810	תדוברנה	2	FUT.2FPL|FUT.3FPL		False	PUAL
unvocalized	LX-5f5844711c:U1	LX-5f5844711c	פוטרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PUAL
unvocalized	LX-5f5844711c:U2	LX-5f5844711c	תפוטר	2	FUT.2MSG|FUT.3FSG		False	PUAL
unvocalized	LX-5f5844711c:U3	LX-5f5844711c	תפוטרנה	2	FUT.2FPL|FUT.3FPL		False	PUAL
unvocalized	LX-5fb21b61b7:U1	LX-5fb21b61b7	סייעת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-5fb21b61b7:U2	LX-5fb21b61b7	סייע	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PIEL
unvocalized	LX-5fb21b61b7:U3	LX-5fb21b61b7	סייעו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PIEL
unvocalized	LX-5fb21b61b7:U4	LX-5fb21b61b7	תסייע	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-5fb21b61b7:U5	LX-5fb21b61b7	תסייענה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-5fbefe15ca:U1	LX-5fbefe15ca	הפסקת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-5fbefe15ca:U2	LX-5fbefe15ca	הפסיקו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-5fbefe15ca:U3	LX-5fbefe15ca	תפסיק	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-5fbefe15ca:U4	LX-5fbefe15ca	תפסקנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-5fe4e85eb2:U1	LX-5fe4e85eb2	קטפת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-5fe4e85eb2:U2	LX-5fe4e85eb2	קטפו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-5fe4e85eb2:U3	LX-5fe4e85eb2	תקטוף	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-5fe4e85eb2:U4	LX-5fe4e85eb2	תקטופנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-6006f30f19:U1	LX-6006f30f19	הזזת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-6006f30f19:U2	LX-6006f30f19	הזיזו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-6006f30f19:U3	LX-6006f30f19	תזיז	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-6006f30f19:U4	LX-6006f30f19	תזזנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-60079d536b:U1	LX-60079d536b	התרגלת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	
unvocalized	LX-60079d536b:U2	LX-60079d536b	התרגל	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	
unvocalized	LX-60079d536b:U3	LX-60079d536b	התרגלו	2	PST.3PL|IMP.2MPL	PST.3PL	True	
unvocalized	LX-60079d536b:U4	LX-60079d536b	תתרגל	2	FUT.2MSG|FUT.3FSG		False	
unvocalized	LX-60079d536b:U5	LX-60079d536b	תתרגלנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-6056bed834:U1	LX-6056bed834	ריססת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	
unvocalized	LX-6056bed834:U2	LX-6056bed834	תרסס	2	FUT.2MSG|FUT.3FSG		False	
unvocalized	LX-6056bed834:U3	LX-6056bed834	תרססנה	2	FUT.2FPL|FUT.3FPL		False	
unvocalized	LX-605a42ce47:U1	LX-605a42ce47	הורשת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-605a42ce47:U2	LX-605a42ce47	הורישו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-605a42ce47:U3	LX-605a42ce47	תוריש	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-605a42ce47:U4	LX-605a42ce47	תורשנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-60815ced6b:U1	LX-60815ced6b	הכעסת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-60815ced6b:U2	LX-60815ced6b	הכעיסו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-60815ced6b:U3	LX-60815ced6b	תכעיס	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-60815ced6b:U4	LX-60815ced6b	תכעסנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-60f0688ef8:U1	LX-60f0688ef8	סיככת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-60f0688ef8:U2	LX-60f0688ef8	תסכך	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-60f0688ef8:U3	LX-60f0688ef8	תסככנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-614ce13de3:U1	LX-614ce13de3	חוקקת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-614ce13de3:U2	LX-614ce13de3	חוקק	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PIEL
unvocalized	LX-614ce13de3:U3	LX-614ce13de3	חוקקו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PIEL
unvocalized	LX-614ce13de3:U4	LX-614ce13de3	תחוקק	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-614ce13de3:U5	LX-614ce13de3	תחוקקנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-614f488b75:U1	LX-614f488b75	רעית	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-614f488b75:U2	LX-614f488b75	רעה	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-614f488b75:U3	LX-614f488b75	רעו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-614f488b75:U4	LX-614f488b75	רועה	2	PRS.MSG|PRS.FSG		False	PAAL
unvocalized	LX-614f488b75:U5	LX-614f488b75	תרעה	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-614f488b75:U6	LX-614f488b75	תרעינה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-61535ef73a:U1	LX-61535ef73a	קינטרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-61535ef73a:U2	LX-61535ef73a	תקנטר	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-61535ef73a:U3	LX-61535ef73a	תקנטרנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-6165cd1c2a:U1	LX-6165cd1c2a	דיברת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-6165cd1c2a:U2	LX-6165cd1c2a	תדבר	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-6165cd1c2a:U3	LX-6165cd1c2a	תדברנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-616836a354:U1	LX-616836a354	פורסמת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PUAL
unvocalized	LX-616836a354:U2	LX-616836a354	תפורסם	2	FUT.2MSG|FUT.3FSG		False	PUAL
unvocalized	LX-616836a354:U3	LX-616836a354	תפורסמנה	2	FUT.2FPL|FUT.3FPL		False	PUAL
unvocalized	LX-616f0e955d:U1	LX-616f0e955d	יצרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-616f0e955d:U2	LX-616f0e955d	תיצור	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-616f0e955d:U3	LX-616f0e955d	תיצורנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-618c338ae7:U1	LX-618c338ae7	קיטרת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-618c338ae7:U2	LX-618c338ae7	תקטר	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-618c338ae7:U3	LX-618c338ae7	תקטרנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-6192a7a203:U1	LX-6192a7a203	הצחקת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-6192a7a203:U2	LX-6192a7a203	הצחיקו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-6192a7a203:U3	LX-6192a7a203	תצחיק	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-6192a7a203:U4	LX-6192a7a203	תצחקנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-61a7d64f3c:U1	LX-61a7d64f3c	שילחת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-61a7d64f3c:U2	LX-61a7d64f3c	תשלח	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-61a7d64f3c:U3	LX-61a7d64f3c	תשלחנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-61da2d7d4b:U1	LX-61da2d7d4b	הרשמת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-61da2d7d4b:U2	LX-61da2d7d4b	הרשימו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-61da2d7d4b:U3	LX-61da2d7d4b	תרשים	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-61da2d7d4b:U4	LX-61da2d7d4b	תרשמנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-61f287b1a3:U1	LX-61f287b1a3	הצטערת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HITPAEL
unvocalized	LX-61f287b1a3:U2	LX-61f287b1a3	הצטער	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
unvocalized	LX-61f287b1a3:U3	LX-61f287b1a3	הצטערו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
unvocalized	LX-61f287b1a3:U4	LX-61f287b1a3	תצטער	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
unvocalized	LX-61f287b1a3:U5	LX-61f287b1a3	תצטערנה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
unvocalized	LX-6302ea5da3:U1	LX-6302ea5da3	אורת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-6302ea5da3:U2	LX-6302ea5da3	אור	3	PST.3MSG|PRS.MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-6302ea5da3:U3	LX-6302ea5da3	אורה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
unvocalized	LX-6302ea5da3:U4	LX-6302ea5da3	אורו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-6302ea5da3:U5	LX-6302ea5da3	תאור	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-6302ea5da3:U6	LX-6302ea5da3	תאורנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-63942d7ff8:U1	LX-63942d7ff8	נעת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-63942d7ff8:U2	LX-63942d7ff8	נע	2	PST.3MSG|PRS.MSG	PST.3MSG	True	PAAL
unvocalized	LX-63942d7ff8:U3	LX-63942d7ff8	נעה	2	PST.3FSG|PRS.FSG	PST.3FSG	True	PAAL
unvocalized	LX-63942d7ff8:U4	LX-63942d7ff8	תנוע	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-63942d7ff8:U5	LX-63942d7ff8	תנענה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-63ce11f077:U1	LX-63ce11f077	הזעת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-63ce11f077:U2	LX-63ce11f077	הזיעו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-63ce11f077:U3	LX-63ce11f077	תזיע	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-63ce11f077:U4	LX-63ce11f077	תזענה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-63dde3ef4d:U1	LX-63dde3ef4d	קרעת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-63dde3ef4d:U2	LX-63dde3ef4d	קרע	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-63dde3ef4d:U3	LX-63dde3ef4d	קרעו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-63dde3ef4d:U4	LX-63dde3ef4d	תקרע	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-63dde3ef4d:U5	LX-63dde3ef4d	תקרענה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-63e03e9768:U1	LX-63e03e9768	ריפאת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-63e03e9768:U2	LX-63e03e9768	תרפא	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-63e03e9768:U3	LX-63e03e9768	תרפאנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-63e472a7fb:U1	LX-63e472a7fb	דיכאת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PIEL
unvocalized	LX-63e472a7fb:U2	LX-63e472a7fb	תדכא	2	FUT.2MSG|FUT.3FSG		False	PIEL
unvocalized	LX-63e472a7fb:U3	LX-63e472a7fb	תדכאנה	2	FUT.2FPL|FUT.3FPL		False	PIEL
unvocalized	LX-63fbaf3997:U1	LX-63fbaf3997	תפסת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-63fbaf3997:U2	LX-63fbaf3997	תפסו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-63fbaf3997:U3	LX-63fbaf3997	תתפוס	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-63fbaf3997:U4	LX-63fbaf3997	תתפוסנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-63fea149d4:U1	LX-63fea149d4	השלכת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HIFIL
unvocalized	LX-63fea149d4:U2	LX-63fea149d4	השליכו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HIFIL
unvocalized	LX-63fea149d4:U3	LX-63fea149d4	תשליך	2	FUT.2MSG|FUT.3FSG		False	HIFIL
unvocalized	LX-63fea149d4:U4	LX-63fea149d4	תשלכנה	2	FUT.2FPL|FUT.3FPL		False	HIFIL
unvocalized	LX-64be2b7b0e:U1	LX-64be2b7b0e	עטית	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-64be2b7b0e:U2	LX-64be2b7b0e	עטה	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-64be2b7b0e:U3	LX-64be2b7b0e	עטו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-64be2b7b0e:U4	LX-64be2b7b0e	עוטה	2	PRS.MSG|PRS.FSG		False	PAAL
unvocalized	LX-64be2b7b0e:U5	LX-64be2b7b0e	תעטה	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-64be2b7b0e:U6	LX-64be2b7b0e	תעטינה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-64f0bf6e84:U1	LX-64f0bf6e84	רחצת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-64f0bf6e84:U2	LX-64f0bf6e84	רחץ	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-64f0bf6e84:U3	LX-64f0bf6e84	רחצו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-64f0bf6e84:U4	LX-64f0bf6e84	תרחץ	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-64f0bf6e84:U5	LX-64f0bf6e84	תרחצנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-64f2d1b9b5:U1	LX-64f2d1b9b5	עקדת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-64f2d1b9b5:U2	LX-64f2d1b9b5	עקדה	2	PST.3FSG|MSDR	PST.3FSG	True	PAAL
unvocalized	LX-64f2d1b9b5:U3	LX-64f2d1b9b5	עקדו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-64f2d1b9b5:U4	LX-64f2d1b9b5	תעקוד	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-64f2d1b9b5:U5	LX-64f2d1b9b5	תעקודנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-662bb44764:U1	LX-662bb44764	התאהבת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	HITPAEL
unvocalized	LX-662bb44764:U2	LX-662bb44764	התאהב	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	HITPAEL
unvocalized	LX-662bb44764:U3	LX-662bb44764	התאהבו	2	PST.3PL|IMP.2MPL	PST.3PL	True	HITPAEL
unvocalized	LX-662bb44764:U4	LX-662bb44764	תתאהב	2	FUT.2MSG|FUT.3FSG		False	HITPAEL
unvocalized	LX-662bb44764:U5	LX-662bb44764	תתאהבנה	2	FUT.2FPL|FUT.3FPL		False	HITPAEL
unvocalized	LX-66f2569f15:U1	LX-66f2569f15	נגהת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-66f2569f15:U2	LX-66f2569f15	נגה	2	PST.3MSG|IMP.2MSG	PST.3MSG	True	PAAL
unvocalized	LX-66f2569f15:U3	LX-66f2569f15	נגהו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-66f2569f15:U4	LX-66f2569f15	תיגה	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-66f2569f15:U5	LX-66f2569f15	תיגהנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-6703d1bf91:U1	LX-6703d1bf91	תרמת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PAAL
unvocalized	LX-6703d1bf91:U2	LX-6703d1bf91	תרמו	2	PST.3PL|IMP.2MPL	PST.3PL	True	PAAL
unvocalized	LX-6703d1bf91:U3	LX-6703d1bf91	תתרום	2	FUT.2MSG|FUT.3FSG		False	PAAL
unvocalized	LX-6703d1bf91:U4	LX-6703d1bf91	תתרומנה	2	FUT.2FPL|FUT.3FPL		False	PAAL
unvocalized	LX-675c10f4a7:U1	LX-675c10f4a7	טונפת	2	PST.2MSG|PST.2FSG	PST.2MSG|PST.2FSG	False	PUAL
unvocalized	LX-675c10f4a7:U2	LX-675c10f4a7	תטונף	2	FUT.2MSG|FUT.3FSG		False	PUAL
